"","1.X","1.Y","1.Z","2.X","2.Y","2.Z","3.X","3.Y","3.Z","4.X","4.Y","4.Z","5.X","5.Y","5.Z","6.X","6.Y","6.Z","7.X","7.Y","7.Z","8.X","8.Y","8.Z","9.X","9.Y","9.Z","10.X","10.Y","10.Z","11.X","11.Y","11.Z","12.X","12.Y","12.Z","13.X","13.Y","13.Z","14.X","14.Y","14.Z","15.X","15.Y","15.Z","16.X","16.Y","16.Z","17.X","17.Y","17.Z","18.X","18.Y","18.Z","19.X","19.Y","19.Z","20.X","20.Y","20.Z","21.X","21.Y","21.Z","22.X","22.Y","22.Z","23.X","23.Y","23.Z","24.X","24.Y","24.Z","25.X","25.Y","25.Z","26.X","26.Y","26.Z","27.X","27.Y","27.Z","28.X","28.Y","28.Z","29.X","29.Y","29.Z","30.X","30.Y","30.Z","31.X","31.Y","31.Z","32.X","32.Y","32.Z","33.X","33.Y","33.Z"
"chick_ctr_19",0.000862250381951229,0.0134322330006335,-0.00241780302381214,0.0101275835284856,0.00180119596464128,-0.00922526894387271,-0.000738805026265388,-0.0119359267648716,0.000777948838115911,0.0116621807035951,0.00172933156557184,0.0116069860459894,-0.00296296171069048,4.93703361632847e-05,0.00308845729765194,-0.000694502194052121,-0.00187156652522101,-0.00105915248150998,0.00489663767295813,-0.0012482947366344,0.00710813021916006,0.000875852205575456,-0.00406892509983476,-0.00436014239199751,-0.00415471329162411,-0.00734976457094323,0.00892566557358849,-0.00398759369417886,0.0103717810285441,-0.00178633010970071,0.00940709257430457,0.00131589865982966,0.00815403329891305,0.00270999560343979,-0.0032424271845392,0.00167568903984728,-0.00528510095898859,-0.0112456150616211,0.00744087110101768,-0.00603961616745775,-0.0102852169818991,0.00698385619210222,-0.00405370103848893,-0.00177754554202744,0.00512090358460578,0.0084622417310404,-0.00712640976115766,-0.000349308796125671,0.00686600040527488,-0.0108618171784359,-0.00603094566900868,0.00454700630541272,-0.0112056960423442,-0.00884663674981138,0.00126234975203188,-0.0174652935109829,0.000934394661984621,-0.000945274537233087,-0.0208870394530562,0.00174290092124539,-0.000835834813172703,-0.0188997131551678,-0.00119720297035792,-0.00320276481420417,-0.0144822514116044,0.00633398426451556,-0.00447545231528113,-0.0153459681387116,0.00494248515788205,-0.00393295426805175,-0.0102116718926011,0.00308628798042862,-0.000268201854222466,-0.0105640052696047,0.00159311137734597,0.000575753574210663,-0.00808022862704416,-0.000147717839641688,0.000619374820212543,-0.00823920918353864,-0.00242705129070593,0.000261390160405273,-0.00971099562449725,-0.00497684660071104,0.000536442708503143,-0.0111747183739089,-0.00380242949532329,0.000782978652434096,-0.0115371057546542,-0.00415956737020404,-0.000297252694603567,-0.0125663973460788,-0.00260969976418861,-0.00174018165121342,-0.012266806519677,-0.00325349874598861,-0.00338400003416958,-0.0136704110026637,-0.00173268277401209
"chick_ctr_20",0.000978793723429794,0.0070487663160039,-0.00518699850032799,0.0247076876802034,0.00447396237024897,-0.00527090452886644,0.0095146519016546,0.00585756513936761,-0.00158413038959152,-0.00779636444637857,0.00273659044623817,-0.00752864064602997,-0.000624156520763058,0.0123665289198178,0.00100325417633015,0.0203016533963297,0.00632294489648672,0.00420506211577455,0.00494926330774745,0.0160564044135193,0.00384829718167739,0.0112310066776768,0.00482916894991319,0.00827958104847609,-0.00434838520308523,-0.0171834253560967,-0.00968879392501716,0.00325697772989419,-0.0078838286047254,0.00725490364395438,0.000579967490633396,0.0248602918953053,-0.00423419565892379,0.000691999976825397,0.0199028347648988,-0.0060551533054426,-0.00521611868128741,-0.0061454478824487,-0.00103547420156229,0.000320268275730215,0.0011045475036383,0.00256725127262445,0.00324103064566262,0.000912479479095136,0.0057812259082276,-0.00987106497792897,0.00492734922738502,0.00131994178471329,-0.00608574930430406,0.00968392025187837,0.000943577363410672,0.00235237441931577,0.0117668508843629,-0.00446938399233107,-0.0129572954072268,0.00616008327422134,0.000629276926808489,-0.0112572306928591,0.0127678098348132,0.00282475684267163,-0.00798107372572274,0.0179174653799445,0.00261270042211285,-0.00880351311625134,-0.00118605526060529,-0.00100241020778333,-0.00642727333847623,0.00548682383604668,0.00535546099979679,-0.00291946476755012,0.00891603016097674,0.00764079676811623,0.00741772447904601,0.00124214607646489,-0.000911163708250461,0.00699254638436617,0.00146296921234705,0.00072560346544428,0.00336290201325251,0.00351777632646791,0.00122607141307635,-0.00137872156751262,0.00658184597837772,0.00108922796893899,-0.006143417999804,0.00876860571841226,0.00270031853104725,-0.00792939280751087,0.0111431277285698,0.000369474092864049,-0.0104472902280805,0.0133915109969846,-0.00224142633336902,-0.00986466991264848,0.0150157230348861,-0.00411357329635514,-0.0104382610630948,0.0164900996844427,-0.00555207255865739
"chick_ctr_22",-0.0129630046674917,0.00744549001720071,-0.0110404423624689,0.0210094665790583,0.0116194670492012,-0.00298740075347824,0.0147580244238298,0.00168772421828962,0.000198445256772747,-0.0133815773939818,0.00406814631011738,-0.00255400647565734,-0.00684979547672339,-0.00536630086476318,-0.00142520101453161,0.0139785462338222,-0.00171508768016669,0.00453503908796867,0.00467748367535491,-0.00666173670030508,0.0018467406714986,0.0054240572858506,-0.00250504155204365,-0.00476829840352972,-0.00870472980884635,-0.010363964079446,0.00909813067509523,-0.0010946030429262,-0.00384285036277737,0.00609833380021609,0.0020408083903424,-0.00297482980910249,0.00174329237811132,0.01789900755169,0.00334444130933022,-0.00219160821140188,-0.00616944346251837,-0.0136975719008601,0.00701484398487194,-0.00261374206823784,-0.0140380897657232,0.0048768448112438,-0.00292974211723747,-0.00988517492802704,0.00511414224818461,-0.00814246896962759,-0.00401196854831808,-0.00092241544887758,-0.00195232740049409,-0.00640045129502031,-0.00180022913947017,0.0030187446421453,-0.00562161228965923,-0.0017767470711827,-0.00698114451304072,-0.0142075512063106,-0.00152596266656964,-0.00209502417721805,-0.0164921293140338,-0.000774896263868223,0.00443411861683721,-0.0133478211202996,-0.000388145244858775,-0.00684072956841088,-0.0147171201934376,0.00366896575386381,-0.00307451383163579,-0.0158098313451873,0.0021557113380893,0.00148457073387304,-0.0119253713946666,0.00203518215051972,0.0116534649602361,0.00190565032663403,0.000935873452272378,0.0118087053231747,0.0036214521666072,0.00126894028117899,0.0102417939656231,0.00208927003596922,0.000959077315539455,0.00828079882766025,-0.00120934670367866,0.000910605479738446,0.00586722744606055,-0.00442566703861141,0.00181094611351691,0.00425144878103409,-0.00665880543960807,-3.55696972100033e-05,0.00113549977353397,-0.00940202237170192,-0.000389240954913246,-0.00222600698943606,-0.0110447377987776,-0.00299542179002231,-0.00538310474538503,-0.0136610561740295,-0.00317341071054033
"chick_ctr_23",0.000745010317247219,0.00225845472961357,-0.00532288198265912,0.00666982408507871,0.00903802400523086,-0.00267231561389544,-0.0052206516214853,0.00787892065479946,0.00345388036557611,0.00519560794591198,0.00992451693014001,0.00128762182239047,0.00848823743725623,0.00148477785617963,-0.00219453425103083,-0.00492151632312807,-0.000324412684050271,-0.00282507119893055,0.013866564670322,0.00592401258196393,-0.00136544609630828,-0.00511909381700995,-0.000183604360159989,-0.00200881188859364,-0.00850894485949901,-0.000316229917128652,-0.000415438752896945,-0.0127155261750714,0.0102871192172966,0.00356162269991338,0.00689836501592594,0.00674225179196271,0.00301931597784468,0.00869086172316622,-0.00391053215837126,0.00716494634369631,-0.0121779452865505,-0.00235873854084283,0.00201684181077402,-0.0137097783146091,-0.0014071215487461,0.00415683420990185,-0.0131577212899351,0.00370974298205617,0.00699610369348304,0.00156164473481876,0.00248381981291054,-0.00404172662216636,-0.000560103128014966,-0.00237333626616055,-0.00170301138348076,-0.000154671461008477,-0.00401297083068056,-0.00434759684603432,-0.00421932599960462,-0.00490649890641295,-0.00452546446130648,-0.00440157127290547,-0.00846928998511666,-0.00335750818913145,-0.00175510034845411,-0.00926457070435415,0.00046510104841424,-0.00907281772873866,-0.00388749910511352,-0.0021846949168984,-0.00984200469885513,-0.0051540331596124,4.86168355280474e-05,-0.00763208088894786,-0.00325190003824927,0.00520711517280461,-0.00548978553786603,0.00800213215956067,0.00444071898765966,-0.00450654686695484,0.00909790837344986,0.00372470079042953,-0.00361193583100475,0.00741909817495029,0.00289337457910639,-0.00271375879393027,0.00483423598294389,0.00052123324150299,-0.00163216101014596,0.00231876256878712,-0.00076509138107199,-0.000321009406746342,0.000161195240045983,-0.00242998007822726,0.000532451886647439,-0.00228231667918377,-0.00362321861771983,0.00150371522316428,-0.00422968330232942,-0.00552611659311432,0.00184781867036957,-0.00692154335911338,-0.00728913518394716
"chick_ctr_24",0.016292542064323,0.00346555935799477,-0.0021632967427885,-0.0157757913396204,-0.012388361328969,0.00727817597977129,-0.000512454261500178,-0.00250327224583022,-0.00811763433137538,0.0235763226962609,0.00107775420304985,3.88818689190558e-05,-0.0110218759735681,0.0203189842852803,0.00237057339164276,0.00936129163905003,0.00969999106712668,-0.0152532553587631,-0.00543796852789455,0.00234715233607095,0.00684932561829235,0.00349792731456697,0.00503204565168561,-0.00914682632164081,-0.00326412798143159,-0.00267979571832924,-0.00208626988032765,-0.0138357204201117,-0.000640507774826993,0.000638229186554491,-0.0192196836717191,-0.00137857800811568,0.0058802614895844,0.0138765975370721,0.0134474340269789,-0.0164773034590141,-0.00772904592825621,0.00359515385042113,0.00897953381527676,-0.0120742455672467,0.00741486940135855,0.013414405700872,-0.0122842011157065,0.00587094683243629,0.00914849700460822,0.0119980049186586,0.00717804279521558,0.00370519291944777,0.00942897951609656,0.0110761261977304,-0.00231755869972109,0.0051797047971158,0.0109546686569365,-0.00106046946543008,0.00477573664113459,0.0143048245902141,0.00644196549873772,0.00210459684734024,0.0187693829634102,0.00595868565872435,0.00345839803369663,0.0193518037062049,-0.000299697543133359,-0.002005065296247,0.00927127678602054,0.00698442495799615,-0.00479509893448427,0.0135458496752404,0.00931229709159757,-0.00421317954017165,0.0135683606653382,0.00427830044337705,0.00209094878781446,-0.00463368843722357,-0.00944950104342656,0.00384631958302112,-0.00481635189447156,-0.0124326390215873,0.00387800954001605,-0.0023067671482504,-0.0116413110781813,0.00278631306443816,0.000490679942921964,-0.00599137661738574,0.00114837097465381,0.00357477533671204,-0.00196646777228874,-0.00109845171086814,0.00588277125821979,0.00306179941558105,-0.00248060021788157,0.00906279654563202,0.00685720179029136,-0.00193728253966388,0.012002230275665,0.0102618869822837,-0.00145738959078334,0.0167544777938179,0.0117580989008518
"chick_ctr_25",0.00450413400792232,-0.00316051411734379,-0.00323955015686347,0.00660890334436437,-0.00256973436774444,0.00782882384112224,0.00638859733452443,0.00655876823908387,-0.000294832432856881,0.00184120786973616,0.0130577244665274,0.00894623819477498,0.00637214943921063,-0.000118387443335949,0.00453257917526978,0.00353034321759244,-0.0101723019862359,0.00679781793622631,0.0190391283306389,-0.00914933418705015,0.000830115498873596,-0.00199391154917641,-0.00816466719724519,0.00610521155088262,-0.00622909065794127,-0.00133762835169232,-0.00346116223383464,-0.00162560998978672,-0.0161300362865549,0.0047235503162568,0.0125804290345007,-0.00336374815283229,0.000850831108598455,0.00641105284731744,0.00135416175103774,-0.00554426230526045,-0.00428563265738881,-0.00172346794587803,-0.00431382387092156,-0.00324806076467709,-0.0038025539004263,-0.00519049222722863,-0.00267127410632514,-0.00845254934925057,-0.000693949092675011,0.00105847812794677,0.00822205960576021,-0.00245660058302578,6.10495210173478e-05,0.00506658887429666,-0.00361456764352107,-0.000570671094520164,0.00101729271871026,-0.00107771984097388,-0.00479596165037235,0.00588872267208007,-8.74704629959047e-05,-0.00436338806383174,0.00458109320592159,-0.00350135389457136,-0.00220850927111493,0.00309323441335852,-0.00520721698613798,-0.00584438488279493,0.00153655360521619,-0.0042214470872236,-0.00525478131988327,-0.000299456500497602,-0.00592176733405458,-0.0032848087289645,-0.00326564996653873,-0.00543608049347333,0.0049235103068809,0.00654146348508559,0.00216713313267048,0.00547684230242904,0.00637885868583142,0.00287954363287414,0.0045423377560721,0.00576364533957804,0.00462549360459636,0.00323231225630852,0.00531338879049622,0.00380644277522236,0.00196154183845279,0.00440299637141617,0.00288485050870835,0.0012009130225365,0.00343163066036493,0.000922909081609347,0.000901655672167462,0.00277757582416983,-0.00185965462163504,0.00294426422645688,0.00211066996233226,-0.00340575071276287,0.00304489397035221,0.00181810235766119,-0.00203966146460803
"chick_ctr_26",0.00943801183674658,-0.00325460314596186,-0.00761640973804823,-0.00791716298062478,-0.00605643175766672,0.00458333749887859,-0.0055825717453146,-0.001479991040091,0.000496827003813389,-0.00658195978864243,0.00433272512047612,0.00561782235416001,-0.00173243652476074,0.00234427034056134,0.00488109335562141,-0.00346566684302912,-0.00894351982246334,0.00636178439392569,-0.00941641535792626,-0.00355830952611996,0.00184507984465689,-0.00760292473968002,-0.00692654199657519,0.00324915704217334,0.0022857297504415,0.00690115969270727,-0.00145736069176452,0.00217585953552182,-0.0127682072996812,0.00654603696431763,-0.00711605352866258,0.0079585435685357,-0.00449142106579982,0.00120798774205852,0.00400764502404819,-0.00400359629484113,-0.000107863047109542,0.00887259760636413,0.000474413060080755,-0.0001054954745155,0.00766361792779272,0.000314255807192586,0.00102465387353613,0.000285510299072735,0.00294032508637417,-0.00533225680943386,0.00807467510831666,0.000655207571394985,-0.00443221819114589,0.00819345718307305,-0.00450534806903278,-0.00536012504256853,0.00462632275844725,-0.0037047394612897,-0.00386088252414069,0.0158096685103394,-0.00226811113416086,-0.00345104040009975,0.016346518987255,-0.00402250642198348,-0.00243886845387034,0.0133296031414073,-0.00596467108966271,-0.00100293599842155,0.0126050719537339,-0.00291896503511767,-0.000864010152270278,0.0120136270445019,-0.00172869737364884,0.000157579339256406,0.00673656799061334,-0.00198994418610174,-0.00430502043407849,-0.00129327197326455,-0.000388422758644098,-0.00404533412460154,-0.00222815450748207,-0.00267695620660668,-0.00366735782780078,-0.000360238676626198,-0.00269739319101374,-0.00370249500998626,0.00300388332784552,-0.00239640972540876,-0.00349517428106697,0.00593227086777358,-0.00189834315991775,-0.00323723582113936,0.00801529242240003,0.000498568988978922,-0.0027140855126172,0.0102949853174578,0.00382607189478892,-0.00175358371536505,0.012342395942925,0.00624271285942628,-0.00151187790715313,0.0156061955668162,0.00906792143706921
"chick_ctr_27",0.0142014787114054,0.00143029664286642,-0.00599453289576631,-0.0106765644310802,-0.00688490300051227,-0.0086754369317496,-0.00771672936694059,0.00636501263752039,-0.00165815950767519,-0.00192031726440442,0.00658251715867238,-0.000387682002060729,0.00388017328429284,-0.00299784839880203,0.000778156545535131,-0.00108069080980649,0.00540433423527735,-0.0015777150374859,0.0050754228522433,0.00195268148245692,-0.00351845868039907,0.0073092757775261,-0.00428075172492555,-0.00011999437272824,-0.00221403657497771,0.00942658493449984,0.00103613495720225,-0.00317179477414498,0.00113838795655689,0.00863947049436119,-0.00601372591782526,0.00948183460026711,-0.00405587726525408,0.00606493827363688,0.00413412274218174,0.00250559043067838,-0.00369797063479966,0.00481100582759241,0.00108967158630043,-0.000425337080748787,0.00228410495234199,0.00342507142116285,-0.000141215637962315,0.00187888182491681,0.0057177900568865,0.00455046738459403,0.00248043137604331,-0.00682258090018826,0.0052624291770903,-0.00207456344884593,0.00083532438933737,0.00752650957130468,-0.00390918008550587,-0.000927363471181345,0.00637491136974336,-0.000302088326052288,-0.00150554772215154,0.00909042986991088,-0.00340843027144653,-0.000739671153454861,0.0100912219448104,-0.00379593863390163,0.00184397767405372,0.00213486032895667,0.00265395161249805,-0.000432262054192454,0.00429706976503262,-0.00035137525702568,0.000955128835639247,0.00471543657795229,-0.00098102215786173,0.00191401686861771,-0.007476710355733,0.00747713336981996,0.00203926655638911,-0.0067604268594888,0.00762630183309526,0.00139285445129096,-0.00382708880217281,0.00642509548939094,0.000745198266321573,-9.62595120150844e-05,0.00423170390106235,0.000737611523864141,0.00363078097268593,0.00230863319932578,0.000166603325454351,0.00669919809408465,0.000375498876413829,0.000464465384251796,0.00991573599877765,-0.00153311670321307,-0.00042967403914536,0.0128386943026643,-0.00361466205004842,0.000440501428356563,0.0159602739716924,-0.00574056790386368,-0.0012142747972228
"chick_ctr_3",0.0150414892512743,-0.00196558636933676,-0.00240004813494231,-0.014691339471157,-0.0114326208968876,-0.00241165127069196,-0.0125912752292368,-0.000157859056278534,0.00426921288796714,0.0256009895831988,0.00388976747565044,-0.00222618625590928,0.00768886270058868,-0.000421947763664263,0.00346871700110229,-0.00406592362667443,-0.00324832142276507,-0.00435591120992885,0.00120636658666942,0.0050999561966216,0.00582505709545149,-0.0049034364143237,0.00114417622703968,-0.00503244258897476,-0.0021094150713108,0.0050030289024347,0.00131576244410856,-0.00749638578023754,0.00592160121291124,0.000653649487852966,0.0101688436886049,0.00345806226977677,0.0150542922245315,-0.0064492857512494,0.00175233258699535,0.00356708763414958,-0.00528556690015304,0.00652174613604008,0.0024517696743156,-0.00364093537807929,0.00753894094513062,0.00528868277677434,-0.00707735666217868,0.00709382839965122,0.00572647865473473,0.0125456951568981,0.00420939967231168,0.00068743645497988,0.0049307658364639,0.00380593202871846,-0.000107912917430945,-0.000136473775295659,0.00264586643266378,-0.00356847054296936,0.00679465563002596,0.00682490037333248,0.000655273475493712,0.00217366400667468,0.0068300692902415,-0.000244539125952233,-0.00159996929558892,0.00556830844759821,-0.00118526951383861,0.000401847577419831,0.00699586169739095,0.00178164610227231,-0.00232471386350394,0.00753940234380034,0.00180199227726421,-0.00494409908622172,0.00686022379972222,0.00331876828692844,-0.0109358725899461,0.0015892336823037,0.000536759219810791,-0.00973994631728309,0.00146188985320267,-0.000921475405925959,-0.00700912785109573,0.00202921271839171,-0.00220159792451659,-0.00387918214369248,0.00273481534413617,-0.00294246974889014,-0.000498492683174007,0.00360319051944024,-0.0045504621417179,0.00274823903985102,0.00371736507480061,-0.00271056983793749,0.00571467970950446,0.00424628864626654,-0.00308181430191436,0.00840089479226913,0.00395604759518701,-0.0013061820889629,0.00893892906319457,0.00396789302128629,-0.0017714989722691
"chick_ctr_4",-0.00683662194023879,0.000441261184842362,-0.000752740039104419,0.00630890163332726,0.00926165345296023,-0.00349371305757723,0.00421637376127948,0.00740167371324421,-0.000601773271255606,-0.0193604892330034,0.00800691708005699,0.00169054476988834,0.00670499156658436,-0.0201830775206156,0.00279659148065456,-0.00707359043999015,-0.0110487668567966,-0.000121648119088188,-0.00880736446180286,-0.0057786812617161,-0.000217550185033045,0.00920944335182414,0.00113129927321538,-0.00448716261116336,-0.0220869087216498,0.0117912860647833,0.011543919818611,-0.00917570861288448,-0.000612434598038933,-0.00376947199026815,-0.00841778544247698,-0.0201225420678605,0.0146654756609283,-0.0022529901323039,-0.015817305531835,0.00444538040205578,-0.0192047700517785,0.00118526530836888,0.00521154082547424,-0.014838154796449,-0.00550863334912878,0.00121024750863969,-0.0153491080782818,-0.00593279314514461,-0.000686277193026906,-0.0122944220566167,0.00059946803290091,0.00205999864508544,-0.00448222384596994,-0.00441605159818553,-0.000982560848801552,0.00249721713546178,-0.00545236049649438,-0.00106656103671682,-0.009810699011189,-0.00537547438273588,-0.00483150607207595,-0.00411723037601275,-0.0129792743470333,-0.00529516251691515,0.000189186035429917,-0.0171877398822341,-0.00583625610890045,-0.0151985418415789,-0.00208346077936764,0.00213155432485521,-0.0110434488703521,-0.00928061975908789,-0.00257435282164421,-0.00845587751227735,-0.012605410091322,-0.00552594953457257,0.000494684741961682,0.0106692461659718,0.00368004105181215,0.00111708111561865,0.0117109422520824,0.00222157528741021,0.00203759596017761,0.00955806836580272,0.000497084337362681,0.00323414991164811,0.00535651720404903,-0.000645579853253559,0.00369437463183275,0.00158183335892438,-0.0028507190361954,0.00339983485604439,-0.00200633114550355,-0.00359042254457137,0.00359379684660238,-0.00561365510189774,-0.00576883523053889,0.00318006003557256,-0.00908500686922889,-0.00606382047638686,0.00465143144236507,-0.0135798022123646,-0.00697289223180753
"chick_ctr_5",-0.0110297897363693,-0.00548315889257235,-0.00369644238866877,0.00920569128826298,0.0135265264602778,-0.00183025212108371,0.0107083931379824,0.00688290578963248,0.00505979814339295,-0.0127148961500195,0.010367928311122,0.00459553359021144,0.00398041793991827,-0.0095271398151445,0.00281773183317601,-0.00424972601459003,-0.0125691741276965,0.000115556337324199,-0.00291359083712475,-0.0106455385974422,0.00330555021087921,0.00722664888933772,-0.00109945694599409,-0.00624842861487803,-0.00969700021032835,0.0134631893822256,0.00939737508476639,-0.00277005855837584,0.000241748577224865,0.00834819786241691,0.0113060000726443,-0.0219685213829334,0.0145247719672718,-0.0100006488524062,-0.021271024940377,0.0040952625591225,-0.00262516638243919,0.000916787126772657,0.00390310107622102,-0.00384973910415387,-0.00727261051211687,0.00244642566839471,-0.00375311477677084,-0.00734593269541923,0.0044951216750087,-0.00781673514230699,0.000622069080811999,0.00192401904746237,-0.00375868409464583,-0.00626629335454617,-0.000169107935905933,0.000415709949656562,-0.00810183178425441,-0.001432564577584,-0.00469283776368903,-0.00687455578517107,-0.0042700311439237,-0.00204081017013627,-0.0158604290488721,-0.00552841621279122,-0.00145209673955374,-0.0215412655922214,-0.00873204125823856,-0.00555354937228256,-0.0027990658804912,-0.000179273286469623,-0.00401021432000224,-0.0113774617989141,-0.00376520953105586,-0.0044652281311043,-0.0148228633701537,-0.00158076942551158,0.00816035071513765,0.0103904652542969,0.00766185427038187,0.00758461838342869,0.010952186097958,0.00587772795556317,0.00734664935485238,0.00796148234554887,0.00208575106108716,0.00780829289234194,0.00255899500851556,-0.000236341030782418,0.00757705874944911,-0.00231234231125364,-0.0036658412275916,0.00642590401069035,-0.00702945563157028,-0.0040921661922943,0.0053032630072338,-0.0113609558576293,-0.00714104062410548,0.00325299203072929,-0.0151560696974339,-0.00765435984493963,0.00285972881521498,-0.0191094351111458,-0.0100026750290951
"chick_ctr_6",0.00715413876687979,-0.0168561985603607,-0.0049237367727833,-0.00288413819996902,-0.0117954524300062,0.00166039969629203,0.00453339610835712,0.00767881146319148,-0.00434086183511016,-0.00353545904722583,0.00206329338380062,-0.00405862041950978,0.00795008050752516,-0.0115344176164086,0.00181088293416418,0.00982775081569046,-0.00876150147977491,-0.00161585427783791,-0.00382332361238323,-0.00552706011187919,0.00102152057740626,0.0120929240976366,-0.00207417398823273,0.000708539575429674,-0.00834918453302469,0.00993034017037189,0.00612298097390641,-0.00240540553907892,-0.00482769802953259,-0.00187616578937101,0.00480557165624554,-0.0117417121465907,0.00638097228572882,0.00124313692367028,-0.0152501514718808,0.0072698174843081,-0.013397928302197,0.00535764826125153,0.00345057471156195,-0.0165115924345048,0.00114918236790733,-0.00115290833388672,-0.0174534478432301,-0.00188068514666853,-0.00145657310928576,-0.00406315931283016,0.0011634900965581,-0.00164811927870218,-0.00190841822015655,-0.00143312820814711,-0.00145535930452177,0.00261230408742452,-0.00328647261374521,0.0011810186011856,-0.00836606948383251,0.00347762727012896,0.000243621160125747,-0.00716080852932396,-0.000324934804034182,-0.00301667083691763,-0.00354325285910961,-0.00548351723606203,-0.00445108459143117,-0.0115795950883276,0.0045788341263053,0.00377397575687193,-0.0128571121261206,0.00048545699873016,0.000155722924641555,-0.0109775501315178,-0.00505053434861232,-0.00397762299039114,0.00340641690976523,0.00867022965920097,-0.000146573064152793,0.00477044298683191,0.00752341588144992,-0.00124443257447996,0.00490899418871299,0.00570516152511563,0.000146648775010503,0.00441900327404479,0.00369486234318867,0.00157297234763655,0.00417215207415508,0.00190925065244292,0.000235556698870194,0.00329450581067278,-0.00032504200691594,0.000442525075075718,0.00291649457479257,-0.00226533210989431,-0.000794666515000394,0.00266895388858909,-0.00464466413943494,-0.00125297769962602,0.00331715806305019,-0.006835118459148,-0.0016808359124654
"chick_ctr_7",0.00176834913403262,-0.00317854681344769,0.011228339977692,-0.00409111086375075,-0.011845008577588,0.0166582651022765,-0.00623675430958046,-0.0012026746684235,0.00279994617224867,0.00393481548952601,-0.0028083193282197,-0.00220380515999224,0.00627917026650612,0.00581810898378628,-0.00268315202572241,-0.00960267267637707,-0.000270013273129643,0.000284448098809242,-0.000979708891580999,0.00473970758191597,-0.00284472452542214,-0.000412128501094705,0.00355302663895757,-0.00646284800707154,-0.00229378807379206,0.00271539144191965,0.000664253119085699,-0.00912241355649858,0.00679611865670079,0.000120192081073677,-0.000899847411876049,-0.00663608393380179,0.0102526420177713,-0.00242054803813738,-0.00311117985272538,0.00384703160391193,-0.0053010899078633,0.0061968143689352,0.00166453836486742,-0.000955275519589831,0.00850234461120693,0.00224605370465625,-0.00204262217826263,0.00727757674126031,-0.000181498716520749,0.00378691296550085,0.00289513955721052,-0.00189942248983044,0.00404519654568367,0.00537366205468293,-0.00409012836242953,0.00224251985954624,0.0052409140366527,-0.000836927099560445,0.00499999601508137,0.00927224390034558,-0.00361964170688562,0.00565473502645229,0.0115341293921858,-0.00599104984913419,0.00444519069817234,0.00969383206355143,-0.00592311543227557,0.00068556001667705,0.00818486025723889,-0.00102809265931707,0.00133979302335868,0.0102481466554511,-0.00391440136438545,-7.65634914720592e-06,0.00879431113504905,-0.00331241501042409,-0.00601857447829837,-0.0018804054087623,0.00223876496062701,-0.00603074807636933,-0.00276919214540629,0.00246292205294671,-0.00441172205818602,-0.00105008355678546,0.000221177164120605,-0.00177352509257789,0.00126291938644402,-0.000310422795732807,0.000673152822550455,0.00337091138897942,-0.00127064359710813,0.00279124401500286,0.00515881808297521,-0.00177334707156302,0.00502517402295377,0.00712790601717227,-0.00193519125024714,0.00707103448002827,0.00862789861252723,-0.00155406496233516,0.00787917740553698,0.0110136592627664,-0.00368235297761106
"chick_ctr_8",-0.0212055886514442,-0.00945685794510573,-0.000160791272417971,0.0302208916037762,-0.00874586491095705,-0.000727535808095009,0.0167942200407899,-0.0020551615954387,0.00400339715267102,-0.00478276492822441,0.00544437691106671,0.00425699106520993,-0.00936739330491478,-0.00839205422161,0.00148152046705618,0.00525122498838335,-0.00872194784593733,-0.0101500887876214,-0.0124792208702108,-0.00276418458401688,0.0052689541839433,0.0145553442567759,0.00187834528215573,-0.0145277274456298,-0.0104434263550651,0.00233349111987351,0.0128015886399227,-0.0169487286860193,0.00853730684293978,0.0150755616513676,0.016205551057846,-0.0189896059128698,0.023812448515983,-0.0152951552675954,-0.0152270912030191,0.00477495065503882,-0.0228210908086377,-0.000995041877860786,0.010057412373643,-0.0214960234927168,-0.000569470220717896,0.0108724768069896,-0.0163199939626325,0.00128034542985952,0.0105476327642934,-0.00640464735178051,0.00361511769382682,0.00207723994625818,-0.0036759257034292,0.00167573378794869,-0.00380419782347471,0.000982424793254527,0.000312362743492202,-0.00331360860718495,-0.00937103360536197,0.00370093618351589,-0.00643336720938242,-0.0095226235989421,0.000721017269906022,-0.00761465567879677,-0.00936254086346522,-0.0036108826804144,-0.00575093536965138,-0.0169488000683553,0.00174159593923702,0.00359855535990989,-0.0184121506220951,0.000175419642585042,0.00300407238105163,-0.0180972390076567,-0.00137600153780967,0.00361897018574711,0.0123432149407814,0.00150845413521628,0.000162724134222129,0.0114545688045596,0.00218413024153409,-0.00274042648671503,0.0105151133698902,0.00178693711778669,-0.00485988853613165,0.00907857789243743,0.00179002480301498,-0.008684783243486,0.00795241289079845,0.000406557771246697,-0.00808623777405458,0.00660095587984136,-0.000920829481555113,-0.00698751428110205,0.00530958825871566,-0.00207157697400183,-0.00634122531406535,0.00380289869762085,-0.00337041712119463,-0.00479149895713507,0.00143749737120399,-0.0046123266259767,-0.00531775688088387
